Instance,Model,flatBoolConstraints,flatTime,evaluatedReifiedConstraints,flatIntVars,solveTime,propagators,variables,boolVariables,baseMem,backjumps,trailMem,flatIntConstraints,time,flatBoolVars,nogoods,optTime,initTime,method,failures,paths,objective,restarts,eliminatedImplications,randomSeed,intVars,nSolutions,evaluatedHalfReifiedConstraints,peakMem,propagations,peakDepth,nodes
data/knapsack-300-3.dzn,Length-2 NoGood detection,1651,0.285996,1806,1052,6.631,2550,19145,18089,0.00,41563,0.08,2925,6.746,2978,21296, ,0.115,"satisfy",21296,0, ,0,278,1578845704,1054,12922,734,0.00,13802691,119,76796
data/knapsack-300-3.dzn,Model with length-2 NoGoods,12922,0.429469,442,301,3592.824,92,35556,35253,0.00,247,0.02,569,3592.909,478,48577961,2765.313,0.085,"maximize",48577961,0,17772,164, ,1578845712,301,1,36,0.00,299434749,33,48582915
data/knapsack-300-3.dzn,Length-3 NoGood detection,15214,1.21403,2747,1383,328.886,3043,41766,40378,0.00,732183,0.12,4357,329.131,4560,1169375, ,0.245,"satisfy",1169375,0, ,0,439,1578849306,1386,309461,1056,0.00,531908057,223,2644020
data/knapsack-300-3.dzn,Model with length-3 NoGoods,322383,11.3991,597,301,464.308,92,331324,331021,0.00,100898,0.01,691,465.604,600,6377841,463.491,1.296,"maximize",6377841,0,22042,45, ,1578849651,301,1,3,0.00,47693806,20,6479153
data/knapsack-300-3.dzn,Length-4 NoGood detection,324799,28.5787,3171,1392, , , , , , , ,4789, ,5108, , , ,"satisfy", ,0, , ,439, , ,1475,1056, , , , 
data/knapsack-300-3.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-300-4.dzn,Model with manual Dominance,8554,1.16205,8678,301,3598.838,30437,35053,34750,0.00,1050298,0.28,22006,3599.101,8678,29780050,3402.317,0.263,"maximize",29780050,0,20524,112, ,1578853389,301,1, ,0.00,19666316669,28,30832332
data/knapsack-300-4.dzn,Model without without Dominance, ,0.0822172, ,301,3599.918,92,17980,17677,0.00,8,0.02,91,3599.928, ,49223151,3291.495,0.010,"maximize",49223151,0,4657,158, ,1578856988,301,1, ,0.00,291660037,62,49231607
data/knapsack-300-4.dzn,Length-2 NoGood detection,1623,0.343394,1778,996,6.241,2466,18677,17677,0.00,39570,0.08,2813,6.360,2922,20581, ,0.119,"satisfy",20581,0, ,0,250,1578860588,998,13225,678,0.00,13343984,110,72859
data/knapsack-300-4.dzn,Model with length-2 NoGoods,13225,0.463525,452,301,3593.176,92,28018,27715,0.00,1494123,0.01,569,3593.281,478,51707993,3282.671,0.105,"maximize",51707993,0,18367,131, ,1578860595,301,1,26,0.00,419443930,31,53205144
data/knapsack-300-4.dzn,Length-3 NoGood detection,15503,1.15618,2733,1355,286.502,3001,41801,40441,0.00,580112,0.12,4301,286.751,4532,1046956, ,0.249,"satisfy",1046956,0, ,0,425,1578864190,1358,349604,1028,0.00,468065792,233,2405107
data/knapsack-300-4.dzn,Model with length-3 NoGoods,362829,13.2824,594,301,86.046,92,371076,370773,0.00,83819,0.01,690,87.509,599,1347519,84.197,1.463,"maximize",1347519,0,22295,37, ,1578864495,301,1,5,0.00,15146413,22,1431708
data/knapsack-300-4.dzn,Length-4 NoGood detection,365230,31.5402,3156,1364, , , , , , , ,4732, ,5078, , , ,"satisfy", ,0, , ,425, , ,244,1028, , , , 
data/knapsack-300-4.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-300-5.dzn,Model with manual Dominance,9115,1.13545,9251,301,3598.864,30979,35331,35028,0.00,1090826,0.28,21999,3599.130,9251,37947562,3217.550,0.266,"maximize",37947562,0,18928,245, ,1578867898,301,1, ,0.00,19662273432,22,39041792
data/knapsack-300-5.dzn,Model without without Dominance, ,0.0821061, ,301,3599.918,92,17374,17071,0.00,3285,0.02,91,3599.930, ,51586402,3411.424,0.012,"maximize",51586402,0,4264,157, ,1578871497,301,1, ,0.00,240590439,58,51597206
data/knapsack-300-5.dzn,Length-2 NoGood detection,1647,0.307587,1802,1044,5.585,2538,19073,18025,0.00,38208,0.08,2909,5.705,2970,19456, ,0.120,"satisfy",19456,0, ,0,274,1578875097,1046,12665,726,0.00,11638671,71,71945
data/knapsack-300-5.dzn,Model with length-2 NoGoods,12665,0.453484,441,301,3593.841,92,27038,26735,0.00,156124,0.02,571,3593.942,480,65746425,3249.327,0.101,"maximize",65746425,0,16281,86, ,1578875104,301,1,39,0.00,336491332,35,65903799
data/knapsack-300-5.dzn,Length-3 NoGood detection,14957,1.1393,2747,1379,240.054,3037,41467,40083,0.00,675944,0.12,4351,240.297,4560,977088, ,0.243,"satisfy",977088,0, ,0,437,1578878699,1382,317251,1052,0.00,397734086,260,2394102
data/knapsack-300-5.dzn,Model with length-3 NoGoods,329916,11.8317,591,301,30.629,92,335803,335500,0.00,22364,0.01,686,31.928,595,507697,24.663,1.299,"maximize",507697,0,20514,26, ,1578878956,301,1,4,0.00,3505580,19,530291
data/knapsack-300-5.dzn,Length-4 NoGood detection,332325,28.0484,3164,1388, , , , , , , ,4776, ,5094, , , ,"satisfy", ,0, , ,437, , ,112983,1052, , , , 
data/knapsack-300-5.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-300-6.dzn,Model with manual Dominance,9477,1.15276,9605,301,3598.847,32322,37107,36804,0.00,283399,0.28,22972,3599.122,9605,38170764,1611.923,0.275,"maximize",38170764,0,21288,191, ,1578882351,301,1, ,0.00,20009350038,26,38457408
data/knapsack-300-6.dzn,Model without without Dominance, ,0.0856145, ,301,3599.914,92,19782,19479,0.00,0,0.02,91,3599.925, ,44193222,3360.778,0.011,"maximize",44193222,0,5912,178, ,1578885950,301,1, ,0.00,246346821,63,44202374
data/knapsack-300-6.dzn,Length-2 NoGood detection,1629,0.268768,1784,1008,6.200,2484,18809,17797,0.00,46816,0.08,2837,6.318,2934,21451, ,0.118,"satisfy",21451,0, ,0,256,1578889550,1010,13279,690,0.00,13731135,107,81055
data/knapsack-300-6.dzn,Model with length-2 NoGoods,13279,0.438609,458,301,3593.244,92,30628,30325,0.00,95370,0.02,576,3593.349,485,54112470,3315.095,0.105,"maximize",54112470,0,19395,108, ,1578889557,301,1,27,0.00,365072575,28,54210364
data/knapsack-300-6.dzn,Length-3 NoGood detection,15567,1.14611,2743,1361,268.039,3010,41974,40608,0.00,707599,0.12,4320,268.285,4552,1068569, ,0.246,"satisfy",1068569,0, ,0,428,1578893152,1364,323077,1034,0.00,512812830,257,2523450
data/knapsack-300-6.dzn,Model with length-3 NoGoods,336356,11.6489,586,301,784.679,92,344661,344358,0.00,776713,0.01,684,786.009,593,12080825,144.179,1.330,"maximize",12080825,0,23306,37, ,1578893437,301,1,7,0.00,100272087,24,12858059
data/knapsack-300-6.dzn,Length-4 NoGood detection,338754,28.3562,3153,1370, , , , , , , ,4738, ,5072, , , ,"satisfy", ,0, , ,428, , ,4780,1034, , , , 
data/knapsack-300-6.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-300-7.dzn,Model with manual Dominance,10336,1.11945,10462,301,3598.880,33473,35411,35108,0.00,457014,0.28,23262,3599.164,10462,29270134,1944.596,0.284,"maximize",29270134,0,19598,195, ,1578897556,301,1, ,0.00,22223717302,24,29730400
data/knapsack-300-7.dzn,Model without without Dominance, ,0.0866029, ,301,3599.916,92,21568,21265,0.00,795937,0.02,91,3599.927, ,40265650,1737.671,0.011,"maximize",40265650,0,5177,150, ,1578901155,301,1, ,0.00,219254023,60,41069327
data/knapsack-300-7.dzn,Length-2 NoGood detection,1631,0.326337,1786,1012,5.775,2490,18849,17833,0.00,40405,0.08,2845,5.893,2938,20477, ,0.118,"satisfy",20477,0, ,0,258,1578904756,1014,12697,694,0.00,12320823,95,74114
