Instance,Model,flatBoolConstraints,flatTime,evaluatedReifiedConstraints,flatIntVars,solveTime,propagators,variables,boolVariables,baseMem,backjumps,trailMem,flatIntConstraints,time,flatBoolVars,nogoods,optTime,initTime,method,failures,paths,objective,restarts,eliminatedImplications,randomSeed,intVars,nSolutions,evaluatedHalfReifiedConstraints,peakMem,propagations,peakDepth,nodes
data/knapsack-200-2.dzn,Model without without Dominance, ,0.0765135, ,201,3599.923,42,14122,13919,0.00,0,0.01,41,3599.931, ,54198411,3268.870,0.008,"maximize",54198411,0,3070,116, ,1578824300,201,1, ,0.00,251081218,45,54202673
data/knapsack-200-2.dzn,Length-2 NoGood detection,797,0.246241,1002,544,1.718,1138,11159,10611,0.00,12734,0.05,1509,1.793,1520,9880, ,0.075,"satisfy",9880,0, ,0,124,1578827901,546,6226,326,0.00,3125669,47,25977
data/knapsack-200-2.dzn,Model with length-2 NoGoods,6226,0.327761,313,201,3597.879,42,17075,16872,0.00,1480075,0.01,379,3597.941,338,81310064,3198.051,0.062,"maximize",81310064,0,8967,144, ,1578827903,201,1,25,0.00,508631140,31,82793313
data/knapsack-200-2.dzn,Length-3 NoGood detection,7501,21.7898,1680,829,79.510,1562,24373,23539,0.00,187110,0.08,2609,79.675,2676,409040, ,0.165,"satisfy",409040,0, ,0,262,1578831524,832,126286,602,0.00,111049476,177,844737
data/knapsack-200-2.dzn,Model with length-3 NoGoods,132512,5.95291,397,201,0.252,42,136203,136000,0.00,95,0.01,441,0.861,400,4330,0.207,0.609,"maximize",4330,0,10263,12, ,1578831618,201,1,3,0.00,27533,12,4508
data/knapsack-200-2.dzn,Length-4 NoGood detection,133851,23.919,1944,838, , , , , , , ,2881, ,3004, , , ,"satisfy", ,0, , ,262, , ,140355,602, , , , 
data/knapsack-200-2.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-200-3.dzn,Model with manual Dominance,2837,0.519132,2897,201,3599.481,12841,12292,12089,0.00,2663868,0.12,10063,3599.616,2897,71235416,2540.955,0.135,"maximize",71235416,0,9715,109, ,1578835144,201,1, ,0.00,14909099874,20,73900694
data/knapsack-200-3.dzn,Model without without Dominance, ,0.106646, ,201,3599.922,42,12994,12791,0.00,0,0.01,41,3599.930, ,56950066,3543.511,0.008,"maximize",56950066,0,2350,100, ,1578838744,201,1, ,0.00,222755439,41,56953433
data/knapsack-200-3.dzn,Length-2 NoGood detection,797,0.248204,1002,544,1.648,1138,11135,10587,0.00,10429,0.04,1509,1.723,1520,10659, ,0.075,"satisfy",10659,0, ,0,124,1578842344,546,7110,326,0.00,2797613,45,26596
data/knapsack-200-3.dzn,Model with length-2 NoGoods,7110,0.290459,324,201,3597.986,42,16376,16173,0.00,926930,0.01,382,3598.053,341,80625140,2973.127,0.067,"maximize",80625140,0,9550,146, ,1578842347,201,1,17,0.00,561367898,23,81554314
data/knapsack-200-3.dzn,Length-3 NoGood detection,8388,0.712204,1683,829,78.051,1562,25227,24393,0.00,196916,0.08,2612,78.221,2682,408659, ,0.170,"satisfy",408659,0, ,0,262,1578845946,832,142404,602,0.00,108422565,175,862418
data/knapsack-200-3.dzn,Model with length-3 NoGoods,149514,5.35172,396,201,0.472,42,153071,152868,0.00,546,0.00,439,1.119,398,11122,0.469,0.647,"maximize",11122,0,9747,12, ,1578846032,201,1,2,0.00,63075,12,11769
data/knapsack-200-3.dzn,Length-4 NoGood detection,150851,13.1809,1942,838, , , , , , , ,2879, ,3000, , , ,"satisfy", ,0, , ,262, , ,10576,602, , , , 
data/knapsack-200-3.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-200-4.dzn,Model with manual Dominance,3010,0.534123,3073,201,3599.466,12702,14916,14713,0.00,1986878,0.12,9754,3599.605,3073,70042133,3597.363,0.139,"maximize",70042133,0,10124,150, ,1578849558,201,1, ,0.00,13374362553,22,72030930
data/knapsack-200-4.dzn,Model without without Dominance, ,0.0715741, ,201,3599.928,42,13429,13226,0.00,0,0.01,41,3599.936, ,62306199,3088.307,0.008,"maximize",62306199,0,3227,184, ,1578853158,201,1, ,0.00,289175917,50,62313133
data/knapsack-200-4.dzn,Length-2 NoGood detection,803,0.245515,1008,556,1.702,1156,11219,10659,0.00,17638,0.05,1533,1.758,1532,10567, ,0.056,"satisfy",10567,0, ,0,130,1578856758,558,6636,338,0.00,3126848,70,32897
data/knapsack-200-4.dzn,Model with length-2 NoGoods,6636,0.279632,314,201,3597.964,42,18101,17898,0.00,4487268,0.01,380,3598.028,339,70135320,2913.509,0.064,"maximize",70135320,0,9206,135, ,1578856761,201,1,25,0.00,566155462,30,74625736
data/knapsack-200-4.dzn,Length-3 NoGood detection,7915,0.725299,1684,835,83.253,1571,24782,23942,0.00,199000,0.08,2622,83.420,2684,448073, ,0.167,"satisfy",448073,0, ,0,265,1578860359,838,137817,608,0.00,116727593,208,899670
data/knapsack-200-4.dzn,Model with length-3 NoGoods,144453,5.24067,399,201,0.318,42,148260,148057,0.00,240,0.01,441,0.947,400,7052,0.217,0.629,"maximize",7052,0,10226,9, ,1578860450,201,1,1,0.00,38276,11,7359
data/knapsack-200-4.dzn,Length-4 NoGood detection,145795,12.4643,1947,844, , , , , , , ,2893, ,3010, , , ,"satisfy", ,0, , ,265, , ,67456,608, , , , 
data/knapsack-200-4.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-200-5.dzn,Model with manual Dominance,2532,0.500737,2594,201,3599.499,11854,14811,14608,0.00,1647561,0.12,9383,3599.629,2594,80043655,3506.765,0.130,"maximize",80043655,0,9093,193, ,1578863972,201,1, ,0.00,13649345096,23,81693666
data/knapsack-200-5.dzn,Model without without Dominance, ,0.0772927, ,201,3600.004,42,12458,12255,0.00,0,0.01,41,3600.012, ,72464480,2717.971,0.008,"maximize",72464480,0,2513,131, ,1578867571,201,1, ,0.00,291392184,42,72468736
data/knapsack-200-5.dzn,Length-2 NoGood detection,801,0.282101,1006,552,1.843,1150,11187,10631,0.00,14541,0.04,1525,1.918,1528,11018, ,0.075,"satisfy",11018,0, ,0,128,1578871172,554,6743,334,0.00,3166791,48,30958
data/knapsack-200-5.dzn,Model with length-2 NoGoods,6743,0.280045,317,201,3597.802,42,19400,19197,0.00,666790,0.01,377,3597.867,336,85905620,2502.633,0.065,"maximize",85905620,0,8725,173, ,1578871174,201,1,19,0.00,620490092,24,86575359
data/knapsack-200-5.dzn,Length-3 NoGood detection,8018,0.767081,1680,833,69.323,1568,24866,24028,0.00,223169,0.08,2615,69.489,2676,411671, ,0.166,"satisfy",411671,0, ,0,264,1578874773,836,136777,606,0.00,94469163,147,888294
data/knapsack-200-5.dzn,Model with length-3 NoGoods,143520,5.05589,399,201,0.849,42,146621,146418,0.00,438,0.00,440,1.467,399,21732,0.773,0.618,"maximize",21732,0,9169,19, ,1578874851,201,1, ,0.00,155850,15,22322
data/knapsack-200-5.dzn,Length-4 NoGood detection,144860,12.0513,1945,842, , , , , , , ,2888, ,3006, , , ,"satisfy", ,0, , ,264, , ,251891,606, , , , 
data/knapsack-200-5.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-200-6.dzn,Model with manual Dominance,3434,0.525682,3498,201,3599.475,13933,15711,15508,0.00,2414454,0.12,10562,3599.624,3498,78800131,2627.557,0.149,"maximize",78800131,0,10629,201, ,1578878388,201,1, ,0.00,16822290095,22,81216962
data/knapsack-200-6.dzn,Model without without Dominance, ,0.0746162, ,201,3599.925,42,16331,16128,0.00,0,0.01,41,3599.933, ,58120472,2555.615,0.008,"maximize",58120472,0,3971,155, ,1578881988,201,1, ,0.00,295132197,46,58125912
data/knapsack-200-6.dzn,Length-2 NoGood detection,803,0.272707,1008,556,1.976,1156,11227,10667,0.00,15163,0.05,1533,2.057,1532,10683, ,0.081,"satisfy",10683,0, ,0,130,1578885589,558,7008,338,0.00,3876482,58,31000
data/knapsack-200-6.dzn,Model with length-2 NoGoods,7008,0.239812,321,201,3597.703,42,16918,16715,0.00,5024850,0.01,380,3597.755,339,85127965,2873.010,0.052,"maximize",85127965,0,9976,152, ,1578885591,201,1,18,0.00,567973671,23,90155533
data/knapsack-200-6.dzn,Length-3 NoGood detection,8287,0.723003,1684,835,65.737,1571,25166,24326,0.00,184396,0.08,2622,65.904,2684,390337, ,0.167,"satisfy",390337,0, ,0,265,1578889190,838,112433,608,0.00,93883191,168,781889
data/knapsack-200-6.dzn,Model with length-3 NoGoods,119441,4.17451,398,201,0.823,42,122608,122405,0.00,1299,0.00,439,1.355,398,23934,0.790,0.532,"maximize",23934,0,10722,15, ,1578889262,201,1, ,0.00,162183,15,25353
data/knapsack-200-6.dzn,Length-4 NoGood detection,120781,10.2669,1945,844, , , , , , , ,2891, ,3006, , , ,"satisfy", ,0, , ,265, , ,15712,608, , , , 
data/knapsack-200-6.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-200-7.dzn,Model with manual Dominance,2510,0.51568,2573,201,354.552,12787,14522,14319,0.00,144523,0.12,10339,354.688,2573,8695206,354.523,0.136,"maximize",8695206,0,10109,195, ,1578892801,201,1, ,0.00,2219102574,18,8841551
data/knapsack-200-7.dzn,Model without without Dominance, ,0.0720954, ,201,3599.928,42,14111,13908,0.00,293043,0.01,41,3599.936, ,65009362,1802.184,0.008,"maximize",65009362,0,3165,152, ,1578893156,201,1, ,0.00,288242536,44,65307812
data/knapsack-200-7.dzn,Length-2 NoGood detection,801,0.280617,1006,552,1.884,1150,11223,10667,0.00,15173,0.05,1525,1.959,1528,11360, ,0.075,"satisfy",11360,0, ,0,128,1578896756,554,7704,334,0.00,3822080,43,32899
data/knapsack-200-7.dzn,Model with length-2 NoGoods,7704,0.311834,313,201,3597.729,42,19545,19342,0.00,4680073,0.01,373,3597.799,332,101408398,3546.247,0.070,"maximize",101408398,0,9943,267, ,1578896759,201,1,19,0.00,525564239,23,106092564
data/knapsack-200-7.dzn,Length-3 NoGood detection,8975,0.759402,1676,833,68.555,1568,25873,25035,0.00,181557,0.08,2611,68.728,2668,388942, ,0.173,"satisfy",388942,0, ,0,264,1578900358,836,135724,606,0.00,106563102,187,846805
data/knapsack-200-7.dzn,Model with length-3 NoGoods,143428,4.93878,399,201,0.052,42,145509,145306,0.00,39,0.00,440,0.710,399,594,0.050,0.658,"maximize",594,0,10109,9, ,1578900433,201,1, ,0.00,4927,10,689
data/knapsack-200-7.dzn,Length-4 NoGood detection,144768,12.0418,1945,842, , , , , , , ,2888, ,3006, , , ,"satisfy", ,0, , ,264, , ,515120,606, , , , 
data/knapsack-200-7.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-200-8.dzn,Model with manual Dominance,3584,0.537763,3645,201,3599.463,14189,15608,15405,0.00,2083635,0.12,10665,3599.615,3645,77816169,3283.088,0.152,"maximize",77816169,0,10003,255, ,1578903974,201,1, ,0.00,15782922173,21,79903138
data/knapsack-200-8.dzn,Model without without Dominance, ,0.0820415, ,201,3599.917,42,16531,16328,0.00,0,0.01,41,3599.925, ,68266374,3026.631,0.008,"maximize",68266374,0,2999,142, ,1578907574,201,1, ,0.00,382565375,44,68271181
data/knapsack-200-8.dzn,Length-2 NoGood detection,795,0.270635,1000,540,1.559,1132,11123,10579,0.00,13029,0.04,1501,1.624,1516,10894, ,0.065,"satisfy",10894,0, ,0,122,1578911174,542,6966,322,0.00,2789991,52,28448
data/knapsack-200-8.dzn,Model with length-2 NoGoods,6966,0.245752,308,201,3598.130,42,18112,17909,0.00,1180226,0.01,376,3598.177,335,92424178,3535.913,0.047,"maximize",92424178,0,9205,191, ,1578911176,201,1,27,0.00,719754676,31,93609028
data/knapsack-200-8.dzn,Length-3 NoGood detection,8237,0.758223,1676,827,61.519,1559,25084,24252,0.00,181618,0.08,2602,61.686,2668,353194, ,0.167,"satisfy",353194,0, ,0,261,1578914775,830,111076,600,0.00,94865357,188,728224
data/knapsack-200-8.dzn,Model with length-3 NoGoods,118042,4.17308,393,201,1.170,42,121816,121613,0.00,2905,0.00,436,1.702,395,38806,1.106,0.532,"maximize",38806,0,10036,21, ,1578914843,201,1,2,0.00,234150,17,41937
data/knapsack-200-8.dzn,Length-4 NoGood detection,119375,10.1229,1938,836,3526.567,1569,140242,139400,0.00,8498812,0.08,2872,3527.549,2992,18949018, ,0.982,"satisfy",18949018,0, ,0,261,1578914856,840,181991,600,0.00,4190282112,183,27889719
data/knapsack-200-8.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-200-9.dzn,Model with manual Dominance,2868,0.488155,2928,201,3599.512,13208,14757,14554,0.00,3112033,0.12,10399,3599.653,2928,72417375,3576.965,0.141,"maximize",72417375,0,10057,223, ,1578918397,201,1, ,0.00,16079574306,20,75532060
data/knapsack-200-9.dzn,Model without without Dominance, ,0.0724106, ,201,3600.054,42,15922,15719,0.00,0,0.01,41,3600.062, ,68483897,3514.089,0.008,"maximize",68483897,0,3508,151, ,1578921996,201,1, ,0.00,302676793,44,68489151
data/knapsack-200-9.dzn,Length-2 NoGood detection,795,0.274428,1000,540,1.905,1132,11123,10579,0.00,15350,0.05,1501,1.985,1516,10828, ,0.080,"satisfy",10828,0, ,0,122,1578925597,542,7416,322,0.00,3708280,50,32048
data/knapsack-200-9.dzn,Model with length-2 NoGoods,7416,0.323506,324,201,3597.691,42,19009,18806,0.00,3120075,0.01,380,3597.760,339,89076572,3124.918,0.069,"maximize",89076572,0,9732,204, ,1578925599,201,1,15,0.00,588146308,28,92201192
data/knapsack-200-9.dzn,Length-3 NoGood detection,8691,0.668312,1680,827,73.895,1559,25542,24710,0.00,243968,0.08,2606,74.065,2676,447913, ,0.170,"satisfy",447913,0, ,0,261,1578929198,830,153397,600,0.00,115448589,203,977480
data/knapsack-200-9.dzn,Model with length-3 NoGoods,160813,5.77068,396,201,0.941,42,164134,163931,0.00,844,0.00,438,1.599,397,24209,0.920,0.658,"maximize",24209,0,10071,23, ,1578929280,201,1,1,0.00,152487,14,25218
data/knapsack-200-9.dzn,Length-4 NoGood detection,162148,13.3376,1940,836, , , , , , , ,2874, ,2996, , , ,"satisfy", ,0, , ,261, , ,289,600, , , , 
data/knapsack-200-9.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
