Instance,Model,flatBoolConstraints,flatTime,evaluatedReifiedConstraints,flatIntVars,solveTime,propagators,variables,boolVariables,baseMem,backjumps,trailMem,flatIntConstraints,time,flatBoolVars,nogoods,optTime,initTime,method,failures,paths,objective,restarts,eliminatedImplications,randomSeed,intVars,nSolutions,evaluatedHalfReifiedConstraints,peakMem,propagations,peakDepth,nodes
test_data/concert-20-100-1000-01.dzn,Model with manual Dominance,169,0.220561,209,271,398.591,715,5427,5146,0.00,701353,0.02,557,398.606,211,13062233,398.279,0.015,"maximize",13062233,0,39664,36, ,1579225837,279,1,2,0.00,2596249815,32,13764445
test_data/concert-20-100-1000-01.dzn,Model without without Dominance,159,0.334913,209,271,560.255,715,7401,7120,0.00,850651,0.02,555,560.284,209,16707374,557.774,0.029,"maximize",16707374,0,39664,46, ,1579226236,279,1, ,0.00,3458250149,31,17559111
test_data/concert-20-100-1000-01.dzn,Length-2 NoGood detection,153,0.174252,89,56,0.115,74,1505,1443,0.00,470,0.28,154,0.128,155,1730, ,0.013,"satisfy",1730,0, ,0,16,1579226797,60,903,38,0.00,79634,29,13261
test_data/concert-20-100-1000-01.dzn,Model with length-2 NoGoods,1062,0.253121,335,271,0.400,715,4459,4178,0.00,1954,0.02,688,0.421,342,7916,0.382,0.021,"maximize",7916,0,39664,25, ,1579226797,279,1,7,0.00,1681712,31,10508
test_data/concert-20-100-1000-01.dzn,Length-3 NoGood detection,1298,0.246047,278,112,1.273,181,5155,5035,0.00,3810,0.42,435,1.297,544,11483, ,0.024,"satisfy",11483,0, ,0,43,1579226798,118,2440,98,0.00,1191011,45,58205
test_data/concert-20-100-1000-01.dzn,Model with length-3 NoGoods,3502,0.322299,381,271,0.296,715,6910,6629,0.00,1320,0.02,728,0.356,382,6945,0.287,0.060,"maximize",6945,0,39664,25, ,1579226800,279,1,1,0.00,1359605,25,8771
test_data/concert-20-100-1000-01.dzn,Length-4 NoGood detection,3885,0.458074,358,132,17.604,244,20178,20036,0.00,28694,0.42,555,17.689,723,141521, ,0.085,"satisfy",141521,0, ,0,52,1579226801,140,5526,124,0.00,14532096,60,300458
test_data/concert-20-100-1000-01.dzn,Model with length-4 NoGoods,9028,0.639263,382,271,0.537,715,12467,12186,0.00,1611,0.02,728,0.616,382,10061,0.521,0.079,"maximize",10061,0,39664,25, ,1579226819,279,1, ,0.00,2023676,26,12143
test_data/concert-20-100-1000-02.dzn,Model with manual Dominance,141,0.2141,186,351,163.212,721,3624,3267,0.00,69602,0.02,650,163.228,186,1442199,69.339,0.016,"maximize",1442199,0,33544,20, ,1579226821,355,1, ,0.00,179440992,30,1512350
test_data/concert-20-100-1000-02.dzn,Model without without Dominance,135,0.251206,185,351,99.764,721,3657,3300,0.00,68394,0.02,649,99.779,185,1466731,41.450,0.015,"maximize",1466731,0,33544,36, ,1579226984,355,1, ,0.00,182109977,30,1536157
test_data/concert-20-100-1000-02.dzn,Length-2 NoGood detection,157,0.251484,87,40,0.055,42,1125,1079,0.00,319,0.19,136,0.060,173,849, ,0.005,"satisfy",849,0, ,0, ,1579227084,44,443,30,0.00,19169,38,8625
test_data/concert-20-100-1000-02.dzn,Model with length-2 NoGoods,578,0.23439,268,351,51.933,721,4186,3829,0.00,34568,0.02,736,51.953,272,368366,10.083,0.020,"maximize",368366,0,33544,14, ,1579227085,355,1,4,0.00,62161108,34,403359
test_data/concert-20-100-1000-02.dzn,Length-3 NoGood detection,810,0.211762,223,76,0.660,115,4104,4020,0.00,3144,0.28,338,0.677,476,8804, ,0.017,"satisfy",8804,0, ,0,13,1579227137,82,788,74,0.00,485573,70,31790
test_data/concert-20-100-1000-02.dzn,Model with length-3 NoGoods,1366,0.269013,336,351,33.985,721,4974,4617,0.00,32255,0.02,805,34.011,341,222257,8.149,0.026,"maximize",222257,0,33544,7, ,1579227138,355,1,5,0.00,30118017,31,254702
test_data/concert-20-100-1000-02.dzn,Length-4 NoGood detection,1812,0.335139,337,100,5.346,180,13909,13799,0.00,14535,0.42,502,5.400,749,60662, ,0.054,"satisfy",60662,0, ,0,20,1579227173,108,1244,108,0.00,4914046,68,120278
test_data/concert-20-100-1000-02.dzn,Model with length-4 NoGoods,2610,0.342851,353,351,32.474,721,6234,5877,0.00,28525,0.02,817,32.510,353,201333,9.832,0.036,"maximize",201333,0,33544,7, ,1579227178,355,1, ,0.00,27223558,27,230020
test_data/concert-20-100-1000-03.dzn,Model with manual Dominance,154,0.207017,198,271,318.591,685,4326,4048,0.00,373274,0.02,549,318.605,203,5904111,230.404,0.014,"maximize",5904111,0,29666,17, ,1579227212,276,1,5,0.00,1097840318,34,6277906
test_data/concert-20-100-1000-03.dzn,Model without without Dominance,149,0.264664,198,271,212.403,685,4371,4093,0.00,384971,0.02,545,212.421,199,6003334,142.137,0.018,"maximize",6003334,0,29666,17, ,1579227531,276,1,1,0.00,1116055321,31,6388796
test_data/concert-20-100-1000-03.dzn,Length-2 NoGood detection,145,0.280943,87,56,0.112,74,1475,1413,0.00,659,0.12,152,0.118,157,2047, ,0.006,"satisfy",2047,0, ,0,16,1579227743,60,1308,38,0.00,93759,32,15757
test_data/concert-20-100-1000-03.dzn,Model with length-2 NoGoods,1457,0.273337,339,271,0.908,685,4757,4479,0.00,2864,0.02,703,0.954,357,16956,0.661,0.046,"maximize",16956,0,29666,8, ,1579227744,276,1,18,0.00,4191499,44,20127
test_data/concert-20-100-1000-03.dzn,Length-3 NoGood detection,1722,0.291337,300,112,0.833,181,5558,5438,0.00,3605,0.19,457,0.856,600,10824, ,0.023,"satisfy",10824,0, ,0,43,1579227745,118,2142,98,0.00,1037986,44,51959
test_data/concert-20-100-1000-03.dzn,Model with length-3 NoGoods,3599,0.353903,383,271,0.271,685,6829,6551,0.00,1366,0.02,731,0.296,385,6877,0.246,0.025,"maximize",6877,0,29666,7, ,1579227747,276,1,2,0.00,1521843,26,8411
test_data/concert-20-100-1000-03.dzn,Length-4 NoGood detection,4005,0.419632,367,132,12.297,244,18897,18755,0.00,19926,0.28,564,12.381,761,99184, ,0.084,"satisfy",99184,0, ,0,52,1579227748,140,4751,124,0.00,8710048,56,239316
test_data/concert-20-100-1000-03.dzn,Model with length-4 NoGoods,8350,0.502074,385,271,0.318,685,11565,11287,0.00,1034,0.02,732,0.422,386,6833,0.285,0.104,"maximize",6833,0,29666,9, ,1579227761,276,1,1,0.00,1465701,25,8064
test_data/concert-20-100-1000-04.dzn,Model with manual Dominance,144,0.208725,191,351,101.531,739,4689,4324,0.00,229933,0.02,657,101.542,193,2473560,3.601,0.011,"maximize",2473560,0,34882,23, ,1579227762,363,1,2,0.00,463660460,30,2704123
test_data/concert-20-100-1000-04.dzn,Model without without Dominance,141,0.353826,190,351,109.436,739,4971,4606,0.00,266041,0.02,655,109.465,191,2687836,3.596,0.029,"maximize",2687836,0,34882,23, ,1579227864,363,1,1,0.00,510683136,29,2954486
test_data/concert-20-100-1000-04.dzn,Length-2 NoGood detection,201,0.332764,97,64,0.081,90,1622,1552,0.00,369,0.28,182,0.096,191,1196, ,0.015,"satisfy",1196,0, ,0,24,1579227974,68,596,54,0.00,66504,37,11533
test_data/concert-20-100-1000-04.dzn,Model with length-2 NoGoods,737,0.273537,303,351,0.668,739,4209,3844,0.00,2687,0.02,773,0.705,309,17844,0.218,0.037,"maximize",17844,0,34882,9, ,1579227975,363,1,6,0.00,3391941,29,20757
test_data/concert-20-100-1000-04.dzn,Length-3 NoGood detection,1057,0.260089,272,118,0.642,196,4979,4853,0.00,3274,0.42,450,0.678,568,11265, ,0.036,"satisfy",11265,0, ,0,52,1579227976,124,1101,116,0.00,1134093,58,42128
test_data/concert-20-100-1000-04.dzn,Model with length-3 NoGoods,1838,0.282912,329,351,0.298,739,5301,4936,0.00,1434,0.02,811,0.346,347,6893,0.054,0.048,"maximize",6893,0,34882,2, ,1579227977,363,1,18,0.00,1123995,34,8396
test_data/concert-20-100-1000-04.dzn,Length-4 NoGood detection,2350,0.353461,357,148,4.899,276,13980,13822,0.00,15900,0.63,594,4.951,777,57774, ,0.052,"satisfy",57774,0, ,0,68,1579227977,156,2202,156,0.00,7139216,76,143564
test_data/concert-20-100-1000-04.dzn,Model with length-4 NoGoods,4040,0.52366,346,351,0.291,739,7501,7136,0.00,1189,0.02,811,0.363,347,6903,0.046,0.072,"maximize",6903,0,34882,2, ,1579227983,363,1,1,0.00,1076403,24,8131
test_data/concert-20-100-1000-05.dzn,Model with manual Dominance,120,0.220689,170,391,57.918,715,3732,3334,0.00,445277,0.02,693,57.948,170,1779773,56.090,0.030,"maximize",1779773,0,35131,29, ,1579227984,396,1, ,0.00,358255253,31,2225882
test_data/concert-20-100-1000-05.dzn,Model without without Dominance,120,0.350645,170,391,57.449,715,3732,3334,0.00,445277,0.02,693,57.467,170,1779773,55.680,0.018,"maximize",1779773,0,35131,29, ,1579228043,396,1, ,0.00,358255253,31,2225882
test_data/concert-20-100-1000-05.dzn,Length-2 NoGood detection,213,0.231986,95,48,0.042,58,1444,1390,0.00,275,0.19,160,0.056,201,642, ,0.014,"satisfy",642,0, ,0,8,1579228101,52,115,42,0.00,24254,42,3357
test_data/concert-20-100-1000-05.dzn,Model with length-2 NoGoods,235,0.286627,219,391,4.261,715,3875,3477,0.00,27648,0.02,754,4.293,231,107547,3.954,0.032,"maximize",107547,0,35131,20, ,1579228101,396,1,12,0.00,22610089,41,135945
test_data/concert-20-100-1000-05.dzn,Length-3 NoGood detection,552,0.306039,209,88,0.403,139,4019,3923,0.00,2223,0.28,348,0.431,472,7810, ,0.028,"satisfy",7810,0, ,0,25,1579228106,94,240,92,0.00,509358,66,18656
test_data/concert-20-100-1000-05.dzn,Model with length-3 NoGoods,475,0.238721,270,391,7.933,715,4176,3778,0.00,28134,0.02,814,7.959,291,109890,7.335,0.026,"maximize",109890,0,35131,20, ,1579228107,396,1,21,0.00,22214455,50,138951
test_data/concert-20-100-1000-05.dzn,Length-4 NoGood detection,1044,0.271379,317,114,3.357,209,13295,13171,0.00,11396,0.42,511,3.400,749,43725, ,0.043,"satisfy",43725,0, ,0,35,1579228115,122,595,130,0.00,3456923,83,83637
test_data/concert-20-100-1000-05.dzn,Model with length-4 NoGoods,1070,0.345426,310,391,4.379,715,4789,4391,0.00,25612,0.02,836,4.423,313,107549,4.084,0.044,"maximize",107549,0,35131,19, ,1579228119,396,1,3,0.00,21207171,33,133726
test_data/concert-20-100-1000-06.dzn,Model with manual Dominance,172,0.294774,209,311,469.621,751,4043,3725,0.00,1750341,0.02,617,469.650,212,16342055,323.415,0.029,"maximize",16342055,0,38933,24, ,1579228124,316,1,3,0.00,3416536405,29,18092979
test_data/concert-20-100-1000-06.dzn,Model without without Dominance,158,0.284858,208,311,1410.556,751,5545,5227,0.00,3130133,0.02,613,1410.585,208,42760225,696.049,0.029,"maximize",42760225,0,38933,41, ,1579228594,316,1, ,0.00,8699329068,30,45891438
test_data/concert-20-100-1000-06.dzn,Length-2 NoGood detection,165,0.241684,91,72,0.109,106,1849,1771,0.00,635,0.28,184,0.124,177,1624, ,0.015,"satisfy",1624,0, ,0,32,1579230005,76,883,58,0.00,116720,37,17871
test_data/concert-20-100-1000-06.dzn,Model with length-2 NoGoods,1041,0.195118,341,311,2.794,751,4703,4385,0.00,5943,0.02,759,2.833,354,63192,1.382,0.039,"maximize",63192,0,38933,24, ,1579230006,316,1,13,0.00,12812518,36,69909
test_data/concert-20-100-1000-06.dzn,Length-3 NoGood detection,1314,0.214093,293,134,0.531,226,6010,5868,0.00,3039,0.42,489,0.559,604,9759, ,0.028,"satisfy",9759,0, ,0,66,1579230009,140,1528,126,0.00,1128260,56,56133
test_data/concert-20-100-1000-06.dzn,Model with length-3 NoGoods,2569,0.313296,388,311,1.410,751,6097,5779,0.00,3806,0.02,794,1.465,389,35847,0.697,0.055,"maximize",35847,0,38933,13, ,1579230010,316,1,1,0.00,6307904,23,39920
test_data/concert-20-100-1000-06.dzn,Length-4 NoGood detection,3001,0.308542,370,164,15.142,308,21812,21638,0.00,20990,0.63,623,15.216,791,106531, ,0.074,"satisfy",106531,0, ,0,84,1579230012,172,2674,164,0.00,11599069,73,228085
test_data/concert-20-100-1000-06.dzn,Model with length-4 NoGoods,5243,0.383816,388,311,1.527,751,8818,8500,0.00,3387,0.02,794,1.584,389,36401,0.688,0.057,"maximize",36401,0,38933,11, ,1579230028,316,1,1,0.00,6343265,23,40013
