Instance,Model,flatBoolConstraints,flatTime,evaluatedReifiedConstraints,flatIntVars,solveTime,propagators,variables,boolVariables,baseMem,backjumps,trailMem,flatIntConstraints,time,flatBoolVars,nogoods,optTime,initTime,method,failures,paths,objective,restarts,eliminatedImplications,randomSeed,intVars,nSolutions,evaluatedHalfReifiedConstraints,peakMem,propagations,peakDepth,nodes
test_data/concert-25-100-1000-04.dzn,Length-2 NoGood detection,190,0.17654,114,53,0.070,58,1559,1500,0.00,425,0.42,171,0.085,212,1130, ,0.015,"satisfy",1130,0, ,0,8,1579234255,57,217,34,0.00,27631,36,4686
test_data/concert-25-100-1000-04.dzn,Model with length-2 NoGoods,424,0.237362,325,386,4.944,968,4998,4596,0.00,11244,0.02,842,4.979,337,98379,0.230,0.035,"maximize",98379,0,38553,17, ,1579234255,400,1,12,0.00,23415660,40,110240
test_data/concert-25-100-1000-04.dzn,Length-3 NoGood detection,640,0.225585,246,97,0.819,145,5226,5121,0.00,3959,0.63,379,0.851,514,12148, ,0.032,"satisfy",12148,0, ,0,27,1579234261,103,295,84,0.00,619721,51,22532
test_data/concert-25-100-1000-04.dzn,Model with length-3 NoGoods,719,0.245079,384,386,3.811,968,5303,4901,0.00,8892,0.02,913,3.853,408,73014,0.221,0.042,"maximize",73014,0,38553,17, ,1579234262,400,1,24,0.00,17125638,51,82699
test_data/concert-25-100-1000-04.dzn,Length-4 NoGood detection,1204,0.236335,372,123,9.869,215,20026,19893,0.00,20008,0.63,556,9.914,826,89675, ,0.045,"satisfy",89675,0, ,0,37,1579234266,131,945,118,0.00,5932702,70,136537
test_data/concert-25-100-1000-04.dzn,Model with length-4 NoGoods,1664,0.281814,447,386,3.963,968,6321,5919,0.00,8864,0.02,983,3.983,478,76469,0.158,0.020,"maximize",76469,0,38553,17, ,1579234276,400,1,31,0.00,18253397,58,86259
test_data/concert-25-100-1000-05.dzn,Model with manual Dominance,156,0.21149,202,314,166.272,736,3803,3487,0.00,1418043,0.02,611,166.301,202,4913843,103.923,0.029,"maximize",4913843,0,46230,16, ,1579234281,314,1, ,0.00,850880484,30,6332256
test_data/concert-25-100-1000-05.dzn,Model without without Dominance,148,0.273385,201,314,514.831,736,3913,3597,0.00,3569859,0.02,610,514.859,201,15201550,320.841,0.028,"maximize",15201550,0,46230,26, ,1579234448,314,1, ,0.00,2822950306,30,18772055
test_data/concert-25-100-1000-05.dzn,Length-2 NoGood detection,210,0.233136,116,69,0.058,90,1902,1827,0.00,363,0.28,197,0.075,218,865, ,0.017,"satisfy",865,0, ,0,32,1579234963,73,253,54,0.00,40053,34,5300
test_data/concert-25-100-1000-05.dzn,Model with length-2 NoGoods,401,0.226425,287,314,40.466,736,4098,3782,0.00,277050,0.02,720,40.499,311,1051560,18.059,0.033,"maximize",1051560,0,46230,17, ,1579234963,314,1,24,0.00,184809410,48,1329339
test_data/concert-25-100-1000-05.dzn,Length-3 NoGood detection,745,0.222349,294,131,0.476,208,5546,5407,0.00,3071,0.42,478,0.513,610,9102, ,0.037,"satisfy",9102,0, ,0,68,1579235004,137,380,124,0.00,723568,57,21946
test_data/concert-25-100-1000-05.dzn,Model with length-3 NoGoods,781,0.283503,367,314,29.120,736,4537,4221,0.00,192546,0.02,790,29.158,381,717170,12.057,0.038,"maximize",717170,0,46230,17, ,1579235005,314,1,14,0.00,126153079,41,910305
test_data/concert-25-100-1000-05.dzn,Length-4 NoGood detection,1388,0.296595,415,155,5.387,279,16993,16828,0.00,15275,0.42,647,5.441,908,57062, ,0.054,"satisfy",57062,0, ,0,85,1579235035,163,1350,158,0.00,5023548,69,114411
test_data/concert-25-100-1000-05.dzn,Model with length-4 NoGoods,2131,0.289796,385,314,28.738,736,5912,5596,0.00,188089,0.02,809,28.793,400,680267,13.540,0.055,"maximize",680267,0,46230,16, ,1579235041,314,1,15,0.00,121828181,40,868897
test_data/concert-25-100-1000-06.dzn,Model with manual Dominance,237,0.237571,290,436,3599.762,1083,5290,4843,0.00,5437914,0.02,872,3599.800,293,77685875,0.045,0.038,"maximize",77685875,0,46375,19, ,1579235070,445,1,3,0.00,22032990747,38,83124496
test_data/concert-25-100-1000-06.dzn,Model without without Dominance,229,0.331208,289,436,3599.669,1083,6379,5932,0.00,830252,0.02,868,3599.683,289,78209154,0.033,0.014,"maximize",78209154,0,46375,22, ,1579238670,445,1, ,0.00,21384140850,35,79040167
test_data/concert-25-100-1000-06.dzn,Length-2 NoGood detection,182,0.258203,108,69,0.089,90,1916,1841,0.00,954,0.28,193,0.094,202,2565, ,0.005,"satisfy",2565,0, ,0,24,1579242271,73,1284,54,0.00,128606,47,28129
test_data/concert-25-100-1000-06.dzn,Model with length-2 NoGoods,1513,0.260555,449,436,33.003,1083,6847,6400,0.00,97239,0.02,1044,33.053,465,564791,11.497,0.050,"maximize",564791,0,51811,22, ,1579242271,445,1,16,0.00,150673575,46,662913
test_data/concert-25-100-1000-06.dzn,Length-3 NoGood detection,1779,0.235604,351,137,0.929,217,7733,7588,0.00,4559,0.42,550,0.980,712,15166, ,0.051,"satisfy",15166,0, ,0,59,1579242305,143,2316,130,0.00,1674222,65,85571
test_data/concert-25-100-1000-06.dzn,Model with length-3 NoGoods,3829,0.3376,509,436,13.430,1083,8925,8478,0.00,44142,0.02,1089,13.501,510,218019,4.602,0.071,"maximize",218019,0,51811,19, ,1579242306,445,1,1,0.00,56425478,31,262639
test_data/concert-25-100-1000-06.dzn,Length-4 NoGood detection,4280,0.449487,444,163,19.731,291,26861,26688,0.00,33103,0.63,696,19.823,934,139528, ,0.092,"satisfy",139528,0, ,0,73,1579242320,171,5685,166,0.00,16005298,88,400319
test_data/concert-25-100-1000-06.dzn,Model with length-4 NoGoods,9514,0.574245,511,436,12.181,1083,14569,14122,0.00,35091,0.02,1091,12.302,512,196267,4.481,0.121,"maximize",196267,0,51811,20, ,1579242341,445,1,1,0.00,50103181,30,231850
test_data/concert-25-100-1000-07.dzn,Model with manual Dominance,211,0.198595,259,426,82.232,994,7597,7148,0.00,276980,0.02,829,82.267,260,1768447,2.463,0.035,"maximize",1768447,0,33698,20, ,1579242354,447,1,1,0.00,582004950,31,2045961
test_data/concert-25-100-1000-07.dzn,Model without without Dominance,200,0.232451,257,426,304.115,994,10755,10306,0.00,563277,0.02,826,304.150,257,4695945,7.279,0.035,"maximize",4695945,0,33698,36, ,1579242436,447,1, ,0.00,1496797098,33,5260289
test_data/concert-25-100-1000-07.dzn,Length-2 NoGood detection,270,0.247791,120,85,0.082,122,2268,2177,0.00,500,0.19,233,0.101,238,1083, ,0.019,"satisfy",1083,0, ,0,48,1579242741,89,327,78,0.00,92037,50,9833
test_data/concert-25-100-1000-07.dzn,Model with length-2 NoGoods,527,0.244302,336,426,15.802,994,6419,5970,0.00,66805,0.02,924,15.842,355,347435,0.954,0.040,"maximize",347435,0,33698,11, ,1579242741,447,1,19,0.00,106686501,43,414665
test_data/concert-25-100-1000-07.dzn,Length-3 NoGood detection,888,0.21471,291,161,0.770,265,6662,6493,0.00,4073,0.28,532,0.810,616,12634, ,0.040,"satisfy",12634,0, ,0,95,1579242758,167,738,166,0.00,1676674,78,45723
test_data/concert-25-100-1000-07.dzn,Model with length-3 NoGoods,1265,0.261367,407,426,8.970,994,6622,6173,0.00,42345,0.02,981,9.018,412,185663,1.101,0.048,"maximize",185663,0,33698,9, ,1579242759,447,1,5,0.00,55074126,32,228269
test_data/concert-25-100-1000-07.dzn,Length-4 NoGood detection,1886,0.270936,401,193,23.973,352,24852,24649,0.00,29003,0.42,706,24.036,888,145612, ,0.063,"satisfy",145612,0, ,0,120,1579242768,201,1264,212,0.00,18576145,91,236154
test_data/concert-25-100-1000-07.dzn,Model with length-4 NoGoods,2529,0.313286,412,426,9.345,994,7922,7473,0.00,42492,0.02,984,9.388,415,190701,1.058,0.043,"maximize",190701,0,33698,9, ,1579242793,447,1,3,0.00,55533773,30,233435
test_data/concert-25-100-1000-08.dzn,Model with manual Dominance,172,0.249432,225,363,50.094,844,6353,5986,0.00,345271,0.02,701,50.126,225,1320326,49.010,0.032,"maximize",1320326,0,37135,60, ,1579242803,365,1, ,0.00,289184387,33,1667308
test_data/concert-25-100-1000-08.dzn,Model without without Dominance,169,0.22435,224,363,358.056,844,8957,8590,0.00,2059353,0.02,700,358.088,224,8461897,344.105,0.032,"maximize",8461897,0,37135,60, ,1579242853,365,1, ,0.00,1870977687,33,10522989
test_data/concert-25-100-1000-08.dzn,Length-2 NoGood detection,214,0.283197,112,53,0.069,58,1595,1536,0.00,485,0.19,173,0.084,206,1153, ,0.015,"satisfy",1153,0, ,0,16,1579243212,57,259,42,0.00,34286,43,5822
test_data/concert-25-100-1000-08.dzn,Model with length-2 NoGoods,428,0.249238,308,363,2.716,844,4875,4508,0.00,27363,0.02,806,2.753,330,63025,2.320,0.037,"maximize",63025,0,37135,23, ,1579243213,365,1,22,0.00,13796923,49,91429
test_data/concert-25-100-1000-08.dzn,Length-3 NoGood detection,742,0.204266,285,109,0.632,163,4968,4851,0.00,3374,0.28,442,0.666,580,11226, ,0.034,"satisfy",11226,0, ,0,45,1579243216,115,435,108,0.00,970303,51,25926
test_data/concert-25-100-1000-08.dzn,Model with length-3 NoGoods,863,0.251766,363,363,2.534,844,5333,4966,0.00,23920,0.02,847,2.548,371,60389,2.081,0.014,"maximize",60389,0,37135,21, ,1579243217,365,1,8,0.00,13585786,37,85000
test_data/concert-25-100-1000-08.dzn,Length-4 NoGood detection,1394,0.249008,376,127,17.595,221,20377,20240,0.00,22747,0.28,574,17.645,806,111066, ,0.050,"satisfy",111066,0, ,0,55,1579243220,135,1912,138,0.00,11459301,84,200625
test_data/concert-25-100-1000-08.dzn,Model with length-4 NoGoods,2775,0.320155,376,363,2.703,844,7304,6937,0.00,20884,0.02,858,2.748,382,57078,2.175,0.045,"maximize",57078,0,37135,20, ,1579243238,365,1,6,0.00,12617733,35,78586
test_data/concert-25-100-1000-09.dzn,Model with manual Dominance,201,0.209758,249,512,49.056,1069,6460,5923,0.00,98957,0.02,952,49.095,249,1205930,42.144,0.039,"maximize",1205930,0,41281,39, ,1579243241,535,1, ,0.00,334358977,27,1305737
test_data/concert-25-100-1000-09.dzn,Model without without Dominance,193,0.276443,247,512,103.552,1069,8523,7986,0.00,135581,0.02,950,103.590,247,2058788,65.899,0.038,"maximize",2058788,0,41281,41, ,1579243291,535,1, ,0.00,559653869,31,2195383
test_data/concert-25-100-1000-09.dzn,Length-2 NoGood detection,254,0.598283,112,61,0.048,74,1706,1639,0.00,374,0.28,197,0.054,234,943, ,0.006,"satisfy",943,0, ,0,24,1579243395,65,330,62,0.00,36970,52,9912
test_data/concert-25-100-1000-09.dzn,Model with length-2 NoGoods,523,0.425481,329,512,4.465,1069,5926,5389,0.00,11305,0.02,1045,4.508,342,109651,4.075,0.043,"maximize",109651,0,41281,39, ,1579243396,535,1,13,0.00,32399992,38,122210
test_data/concert-25-100-1000-09.dzn,Length-3 NoGood detection,860,0.200179,272,117,0.474,181,5120,4995,0.00,3421,0.42,459,0.510,596,8746, ,0.036,"satisfy",8746,0, ,0,55,1579243401,123,330,134,0.00,720236,73,26917
test_data/concert-25-100-1000-09.dzn,Model with length-3 NoGoods,853,0.354984,377,512,5.009,1069,6504,5967,0.00,13439,0.02,1088,5.056,385,120057,4.730,0.047,"maximize",120057,0,41281,40, ,1579243402,535,1,8,0.00,34274341,33,134610
test_data/concert-25-100-1000-09.dzn,Length-4 NoGood detection,1431,0.297212,367,143,8.335,253,18187,18034,0.00,19060,0.63,613,8.386,844,75040, ,0.051,"satisfy",75040,0, ,0,71,1579243407,151,1041,178,0.00,7798807,101,151565
test_data/concert-25-100-1000-09.dzn,Model with length-4 NoGoods,1894,0.524764,405,512,4.667,1069,7608,7071,0.00,11147,0.02,1109,4.689,406,109641,4.459,0.022,"maximize",109641,0,41281,40, ,1579243416,535,1,1,0.00,31630222,28,121646
test_data/concert-25-100-1000-10.dzn,Model with manual Dominance,220,0.272143,276,536,176.987,1142,20359,19804,0.00,407223,0.02,1005,177.028,278,1624940,102.495,0.041,"maximize",1624940,0,37703,51, ,1579243422,553,1,2,0.00,606672665,34,2033441
test_data/concert-25-100-1000-10.dzn,Model without without Dominance,216,0.374277,275,536,338.576,1142,22337,21782,0.00,545875,0.02,1003,338.592,276,2333915,181.687,0.016,"maximize",2333915,0,37703,51, ,1579243599,553,1,1,0.00,857931371,34,2881065
test_data/concert-25-100-1000-10.dzn,Length-2 NoGood detection,278,0.301276,116,101,0.057,154,2659,2552,0.00,312,0.28,257,0.067,250,1136, ,0.010,"satisfy",1136,0, ,0,56,1579243938,105,306,94,0.00,109353,55,10847
test_data/concert-25-100-1000-10.dzn,Model with length-2 NoGoods,522,0.245342,342,536,3.094,1142,11550,10995,0.00,29140,0.02,1085,3.138,358,60842,2.406,0.044,"maximize",60842,0,37703,40, ,1579243939,553,1,16,0.00,21009285,42,91301
test_data/concert-25-100-1000-10.dzn,Length-3 NoGood detection,856,0.22826,262,171,0.785,292,6822,6643,0.00,3892,0.42,524,0.813,588,12877, ,0.028,"satisfy",12877,0, ,0,100,1579243942,177,503,176,0.00,2096422,83,39091
test_data/concert-25-100-1000-10.dzn,Model with length-3 NoGoods,1025,0.288906,404,536,3.640,1142,12705,12150,0.00,29478,0.02,1136,3.690,409,67269,2.817,0.050,"maximize",67269,0,37703,36, ,1579243943,553,1,5,0.00,22810483,32,97611
test_data/concert-25-100-1000-10.dzn,Length-4 NoGood detection,1625,0.278414,372,227,10.390,419,21423,21186,0.00,20421,0.63,736,10.432,870,83831, ,0.042,"satisfy",83831,0, ,0,137,1579243948,235,1298,246,0.00,14577514,107,187642
test_data/concert-25-100-1000-10.dzn,Model with length-4 NoGoods,2323,0.343076,416,536,4.331,1142,14607,14052,0.00,30479,0.02,1144,4.377,417,77246,3.333,0.046,"maximize",77246,0,37703,36, ,1579243959,553,1,1,0.00,26612238,29,108493
