Instance,Model,flatBoolConstraints,flatTime,evaluatedReifiedConstraints,flatIntVars,solveTime,propagators,variables,boolVariables,baseMem,backjumps,trailMem,flatIntConstraints,time,flatBoolVars,nogoods,optTime,initTime,method,failures,paths,objective,restarts,eliminatedImplications,randomSeed,intVars,nSolutions,evaluatedHalfReifiedConstraints,peakMem,propagations,peakDepth,nodes
data/knapsack-300-1.dzn,Length-2 NoGood detection,306,0.204669,906,318,4.462,27,11718,11396,0.00,26246,0.04,924,4.521,911,26011, ,0.059,"satisfy",26011,0, ,0, ,1578816196,320,21188, ,0.00,894854,29,52257
data/knapsack-300-1.dzn,Model with length-2 NoGoods,21188,0.665863,578,301,3594.813,3,45375,45072,0.00,0,0.02,592,3594.956,590,85512546,3351.454,0.143,"maximize",85512546,0,22073,263, ,1578816201,301,1,12,0.00,211365662,21,85514916
data/knapsack-300-1.dzn,Length-3 NoGood detection,22386,1.56866,2098,927,461.806,937,44892,43960,0.00,1250015,0.08,3024,462.041,2995,2228812, ,0.235,"satisfy",2228812,0, ,0,300,1578819798,930,781337,600,0.00,220228600,323,4278662
data/knapsack-300-1.dzn,Model with length-3 NoGoods,802525,29.6619,599,301,1.061,3,805760,805457,0.00,6,0.01,602,4.262,600,1053,1.056,3.201,"maximize",1053,0,22360,9, ,1578820302,301,1,1,0.00,2772,8,1100
data/knapsack-300-1.dzn,Length-4 NoGood detection,803735,69.5678,2410,936, , , , , , , ,3344, ,3319, , , ,"satisfy", ,0, , ,300, , ,0,600, , , , 
data/knapsack-300-1.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-300-2.dzn,Model with manual Dominance, ,0.703448, ,301,3599.296,21956,24367,24064,0.00,5,0.42,21955,3599.460, ,66319856,3514.001,0.164,"maximize",66319856,0,24498,289, ,1578823451,301,1, ,0.00,25711676312,22,66322222
data/knapsack-300-2.dzn,Model without without Dominance, ,0.0784001, ,301,3599.921,3,24611,24308,0.00,0,0.02,2,3599.931, ,34667010,2856.117,0.010,"maximize",34667010,0,5261,134, ,1578827050,301,1, ,0.00,112113207,62,34673945
data/knapsack-300-2.dzn,Length-2 NoGood detection,306,0.249143,906,318,4.481,27,11786,11464,0.00,27071,0.04,924,4.504,911,27130, ,0.023,"satisfy",27130,0, ,0, ,1578830651,320,21953, ,0.00,917619,46,54201
data/knapsack-300-2.dzn,Model with length-2 NoGoods,21953,0.652514,581,301,3594.843,3,46909,46606,0.00,5,0.02,591,3594.989,589,80172384,3476.693,0.146,"maximize",80172384,0,24528,295, ,1578830656,301,1,8,0.00,202052848,22,80175159
data/knapsack-300-2.dzn,Length-3 NoGood detection,23150,1.66672,2097,927,404.929,937,45757,44825,0.00,1084998,0.08,3023,405.200,2993,1881956, ,0.271,"satisfy",1881956,0, ,0,300,1578834253,930,712630,600,0.00,198712832,339,3681335
data/knapsack-300-2.dzn,Model with length-3 NoGoods,734583,26.6609,600,301,1.084,3,737902,737599,0.00,12,0.01,602,4.033,600,1053,1.078,2.949,"maximize",1053,0,24730,9, ,1578834696,301,1, ,0.00,2719,7,1108
data/knapsack-300-2.dzn,Length-4 NoGood detection,735793,64.4622,2410,936, , , , , , , ,3344, ,3319, , , ,"satisfy", ,0, , ,300, , ,5980,600, , , , 
data/knapsack-300-2.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-300-3.dzn,Model with manual Dominance, ,0.706851, ,301,3599.293,22612,17188,16885,0.00,0,0.42,22611,3599.460, ,73228818,3153.982,0.167,"maximize",73228818,0,22704,181, ,1578837901,301,1, ,0.00,23767252690,19,73230164
data/knapsack-300-3.dzn,Model without without Dominance, ,0.0779703, ,301,3599.922,3,19191,18888,0.00,0,0.02,2,3599.932, ,44223364,3321.191,0.010,"maximize",44223364,0,4341,119, ,1578841500,301,1, ,0.00,144098210,60,44229408
data/knapsack-300-3.dzn,Length-2 NoGood detection,306,0.249339,906,318,4.638,27,11762,11440,0.00,30122,0.04,924,4.698,911,27598, ,0.060,"satisfy",27598,0, ,0, ,1578845100,320,22609, ,0.00,949142,33,57720
data/knapsack-300-3.dzn,Model with length-2 NoGoods,22609,0.731789,580,301,3594.753,3,40468,40165,0.00,0,0.02,591,3594.901,589,83724825,3467.918,0.148,"maximize",83724825,0,22747,189, ,1578845106,301,1,9,0.00,214267374,19,83726748
data/knapsack-300-3.dzn,Length-3 NoGood detection,23806,1.63221,2097,927,426.155,937,46377,45445,0.00,1285301,0.08,3023,426.426,2993,2266025, ,0.271,"satisfy",2266025,0, ,0,300,1578848703,930,746714,600,0.00,231918954,333,4299000
data/knapsack-300-3.dzn,Model with length-3 NoGoods,769323,27.2324,600,301,1.319,3,773722,773419,0.00,49,0.01,602,4.277,600,2665,1.030,2.958,"maximize",2665,0,22976,11, ,1578849167,301,1, ,0.00,6854,9,2771
data/knapsack-300-3.dzn,Length-4 NoGood detection,770533,64.236,2410,936, , , , , , , ,3344, ,3319, , , ,"satisfy", ,0, , ,300, , ,524,600, , , , 
data/knapsack-300-3.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-300-4.dzn,Model with manual Dominance, ,0.671056, ,301,3599.329,21794,23242,22939,0.00,0,0.42,21793,3599.492, ,72439376,2923.183,0.163,"maximize",72439376,0,23122,242, ,1578852352,301,1, ,0.00,27336659703,22,72442002
data/knapsack-300-4.dzn,Model without without Dominance, ,0.0766285, ,301,3599.923,3,17721,17418,0.00,0,0.02,2,3599.933, ,53846693,3219.467,0.010,"maximize",53846693,0,4501,169, ,1578855951,301,1, ,0.00,168930864,63,53855654
data/knapsack-300-4.dzn,Length-2 NoGood detection,306,0.250441,906,318,4.411,27,11742,11420,0.00,23951,0.04,924,4.470,911,26993, ,0.059,"satisfy",26993,0, ,0, ,1578859552,320,21791, ,0.00,901892,33,50944
data/knapsack-300-4.dzn,Model with length-2 NoGoods,21791,0.656422,580,301,3594.873,3,45730,45427,0.00,0,0.02,595,3595.017,593,88513772,2366.308,0.144,"maximize",88513772,0,23122,242, ,1578859557,301,1,13,0.00,220936918,22,88517357
data/knapsack-300-4.dzn,Length-3 NoGood detection,22992,1.62998,2101,927,457.011,937,45537,44605,0.00,1305504,0.08,3027,457.282,3001,2331444, ,0.271,"satisfy",2331444,0, ,0,300,1578863154,930,839097,600,0.00,210719986,343,4624447
data/knapsack-300-4.dzn,Model with length-3 NoGoods,860888,32.0077,600,301,0.755,3,863943,863640,0.00,29,0.00,602,4.052,600,1054,0.692,3.297,"maximize",1054,0,23344,13, ,1578863656,301,1, ,0.00,3291,10,1165
data/knapsack-300-4.dzn,Length-4 NoGood detection,862098,75.0026,2410,936, , , , , , , ,3344, ,3319, , , ,"satisfy", ,0, , ,300, , ,75,600, , , , 
data/knapsack-300-4.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-300-5.dzn,Model with manual Dominance, ,0.668411, ,301,3599.331,21775,24852,24549,0.00,21,0.42,21774,3599.494, ,71568761,3437.023,0.163,"maximize",71568761,0,20710,339, ,1578866810,301,1, ,0.00,24775392909,22,71571497
data/knapsack-300-5.dzn,Model without without Dominance, ,0.0773831, ,301,3599.933,3,16400,16097,0.00,0,0.02,2,3599.943, ,56417841,3492.683,0.010,"maximize",56417841,0,4205,153, ,1578870409,301,1, ,0.00,175371234,59,56425145
data/knapsack-300-5.dzn,Length-2 NoGood detection,306,0.25199,906,318,4.407,27,11754,11432,0.00,34121,0.04,924,4.466,911,27302, ,0.059,"satisfy",27302,0, ,0, ,1578874010,320,21772, ,0.00,1003110,39,61423
data/knapsack-300-5.dzn,Model with length-2 NoGoods,21772,0.647794,578,301,3594.886,3,47260,46957,0.00,21,0.02,590,3595.031,588,85230726,3393.991,0.145,"maximize",85230726,0,20716,343, ,1578874015,301,1,10,0.00,220750459,22,85233957
data/knapsack-300-5.dzn,Length-3 NoGood detection,22968,1.55888,2096,927,558.339,937,45526,44594,0.00,1295072,0.08,3022,558.568,2991,2622493, ,0.229,"satisfy",2622493,0, ,0,300,1578877612,930,753950,600,0.00,333072406,361,4672724
data/knapsack-300-5.dzn,Model with length-3 NoGoods,775722,27.3936,600,301,1.403,3,779437,779134,0.00,16,0.01,602,4.370,600,2939,1.390,2.967,"maximize",2939,0,21115,15, ,1578878210,301,1, ,0.00,8968,11,3042
data/knapsack-300-5.dzn,Length-4 NoGood detection,776932,65.0539,2410,936, , , , , , , ,3344, ,3319, , , ,"satisfy", ,0, , ,300, , ,0,600, , , , 
data/knapsack-300-5.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-300-6.dzn,Model with manual Dominance, ,0.68836, ,301,3599.311,22756,21521,21218,0.00,0,0.42,22755,3599.479, ,72416315,2448.438,0.168,"maximize",72416315,0,23623,363, ,1578881262,301,1, ,0.00,28234059847,22,72419385
data/knapsack-300-6.dzn,Model without without Dominance, ,0.0804796, ,301,3599.919,3,19625,19322,0.00,0,0.02,2,3599.929, ,45852101,2599.253,0.010,"maximize",45852101,0,5634,188, ,1578884862,301,1, ,0.00,144440994,61,45861754
data/knapsack-300-6.dzn,Length-2 NoGood detection,306,0.257436,906,318,4.272,27,11778,11456,0.00,28442,0.04,924,4.331,911,27486, ,0.059,"satisfy",27486,0, ,0, ,1578888462,320,22753, ,0.00,951033,44,55928
data/knapsack-300-6.dzn,Model with length-2 NoGoods,22753,0.669617,584,301,3595.051,3,44868,44565,0.00,0,0.02,594,3595.199,592,85305075,3449.357,0.148,"maximize",85305075,0,23668,378, ,1578888468,301,1,8,0.00,222525976,22,85308323
data/knapsack-300-6.dzn,Length-3 NoGood detection,23953,1.64815,2100,927,404.713,937,46551,45619,0.00,1318901,0.08,3026,404.985,2999,2039147, ,0.272,"satisfy",2039147,0, ,0,300,1578892065,930,742708,600,0.00,214385342,330,4101418
data/knapsack-300-6.dzn,Model with length-3 NoGoods,765461,27.0469,599,301,1.776,3,769488,769185,0.00,6,0.01,601,4.714,599,4292,1.755,2.938,"maximize",4292,0,23970,17, ,1578892508,301,1, ,0.00,12512,11,4397
data/knapsack-300-6.dzn,Length-4 NoGood detection,766670,63.8416,2409,936, , , , , , , ,3343, ,3317, , , ,"satisfy", ,0, , ,300, , ,5580,600, , , , 
data/knapsack-300-6.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-300-7.dzn,Model with manual Dominance, ,0.714764, ,301,3599.285,23048,25684,25381,0.00,15,0.42,23047,3599.454, ,82253521,3351.020,0.169,"maximize",82253521,0,22611,458, ,1578895714,301,1, ,0.00,26007996432,23,82257281
data/knapsack-300-7.dzn,Model without without Dominance, ,0.0832337, ,301,3599.917,3,22260,21957,0.00,0,0.02,2,3599.923, ,45342265,3037.528,0.006,"maximize",45342265,0,5264,153, ,1578899313,301,1, ,0.00,142464362,60,45350022
data/knapsack-300-7.dzn,Length-2 NoGood detection,306,0.249246,906,318,4.372,27,11786,11464,0.00,33153,0.04,924,4.432,911,27817, ,0.060,"satisfy",27817,0, ,0, ,1578902914,320,23045, ,0.00,971853,47,60970
data/knapsack-300-7.dzn,Model with length-2 NoGoods,23045,0.639427,574,301,3594.929,3,49317,49014,0.00,15,0.02,588,3595.047,586,97357806,3394.015,0.118,"maximize",97357806,0,22715,482, ,1578902919,301,1,12,0.00,237663021,24,97362193
data/knapsack-300-7.dzn,Length-3 NoGood detection,24239,1.6369,2094,927,439.784,937,46843,45911,0.00,1154483,0.08,3020,440.058,2987,2222714, ,0.274,"satisfy",2222714,0, ,0,300,1578906516,930,766930,600,0.00,238600674,330,4144276
data/knapsack-300-7.dzn,Model with length-3 NoGoods,789975,27.6042,600,301,0.875,3,793721,793418,0.00,45,0.00,602,3.887,600,4100,0.872,3.012,"maximize",4100,0,23086,18, ,1578906995,301,1, ,0.00,13011,11,4241
data/knapsack-300-7.dzn,Length-4 NoGood detection,791185,65.5535,2410,936, , , , , , , ,3344, ,3319, , , ,"satisfy", ,0, , ,300, , ,131887,600, , , , 
data/knapsack-300-7.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-300-8.dzn,Model with manual Dominance, ,0.707231, ,301,3599.293,23074,24533,24230,0.00,30,0.42,23073,3599.462, ,72265056,2208.127,0.169,"maximize",72265056,0,22584,480, ,1578910167,301,1, ,0.00,28667433606,21,72269207
data/knapsack-300-8.dzn,Model without without Dominance, ,0.057827, ,301,3599.944,3,18117,17814,0.00,0,0.02,2,3599.950, ,53639622,3348.608,0.006,"maximize",53639622,0,4641,174, ,1578913766,301,1, ,0.00,168998233,63,53648585
data/knapsack-300-8.dzn,Length-2 NoGood detection,306,0.250506,906,318,4.429,27,11774,11452,0.00,27805,0.04,924,4.472,911,27670, ,0.043,"satisfy",27670,0, ,0, ,1578917366,320,23071, ,0.00,952057,47,55475
data/knapsack-300-8.dzn,Model with length-2 NoGoods,23071,0.636703,579,301,3594.892,3,48193,47890,0.00,30,0.02,591,3595.010,589,87253548,3480.431,0.118,"maximize",87253548,0,22708,511, ,1578917372,301,1,10,0.00,226353404,24,87258112
data/knapsack-300-8.dzn,Length-3 NoGood detection,24268,1.58005,2097,927,485.483,937,46857,45925,0.00,1292218,0.08,3023,485.756,2993,2424298, ,0.273,"satisfy",2424298,0, ,0,300,1578920969,930,736011,600,0.00,277840633,327,4459616
data/knapsack-300-8.dzn,Model with length-3 NoGoods,759082,26.7208,600,301,0.513,3,762436,762133,0.00,7,0.01,602,3.428,600,1631,0.399,2.915,"maximize",1631,0,22937,15, ,1578921492,301,1, ,0.00,4596,11,1733
data/knapsack-300-8.dzn,Length-4 NoGood detection,760292,63.1217,2410,936, , , , , , , ,3344, ,3319, , , ,"satisfy", ,0, , ,300, , ,1289,600, , , , 
data/knapsack-300-8.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-300-9.dzn,Model with manual Dominance, ,0.695443, ,301,3599.304,23275,24470,24167,0.00,9,0.42,23274,3599.474, ,75274805,3491.879,0.170,"maximize",75274805,0,22272,387, ,1578924616,301,1, ,0.00,28807337441,22,75277838
data/knapsack-300-9.dzn,Model without without Dominance, ,0.0767289, ,301,3599.923,3,22713,22410,0.00,0,0.02,2,3599.933, ,49460029,2170.283,0.010,"maximize",49460029,0,5415,185, ,1578928215,301,1, ,0.00,153736622,63,49469951
data/knapsack-300-9.dzn,Length-2 NoGood detection,306,0.246854,906,318,4.794,27,11790,11468,0.00,37863,0.04,924,4.835,911,28892, ,0.041,"satisfy",28892,0, ,0, ,1578931816,320,23272, ,0.00,1022660,43,66755
data/knapsack-300-9.dzn,Model with length-2 NoGoods,23272,0.676224,583,301,3594.489,3,48394,48091,0.00,9,0.02,592,3594.640,590,90632410,2881.404,0.151,"maximize",90632410,0,22272,387, ,1578931822,301,1,7,0.00,228425551,21,90635591
data/knapsack-300-9.dzn,Length-3 NoGood detection,24470,1.57412,2098,927,506.904,937,47084,46152,0.00,1250305,0.08,3024,507.182,2995,2546189, ,0.278,"satisfy",2546189,0, ,0,300,1578935418,930,758012,600,0.00,250701313,342,4710897
data/knapsack-300-9.dzn,Model with length-3 NoGoods,781284,27.6272,599,301,1.110,3,784824,784521,0.00,2,0.01,601,4.105,599,1813,1.099,2.995,"maximize",1813,0,22724,11, ,1578935964,301,1, ,0.00,5498,9,1882
data/knapsack-300-9.dzn,Length-4 NoGood detection,782493,65.2074,2409,936, , , , , , , ,3343, ,3317, , , ,"satisfy", ,0, , ,300, , ,0,600, , , , 
data/knapsack-300-9.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
